datetime,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
2023-07-21 14:40:00,984.63,18.64,293.09,14.05,74.65,21.52,16.06,5.46,10.21,16.31,1168.27,2.41,3.8,180.4,0.0,0.0,233.37,457.82,589.63,31.65,412.8
2023-07-21 14:50:00,984.62,18.62,293.07,13.91,74.03,21.49,15.91,5.58,10.11,16.16,1168.41,2.23,2.91,182.1,0.0,0.0,202.16,396.7,473.07,31.86,411.7
2023-07-21 15:00:00,984.46,18.55,293.01,13.8,73.85,21.4,15.8,5.6,10.05,16.05,1168.55,1.9,3.0,193.8,0.0,0.0,191.89,383.07,503.05,31.97,411.6
2023-07-21 15:10:00,984.37,18.79,293.26,13.79,72.7,21.72,15.79,5.93,10.04,16.04,1167.49,1.66,2.95,171.5,0.0,0.0,225.89,453.63,531.06,31.99,411.2
2023-07-21 15:20:00,984.34,19.01,293.48,13.57,70.71,22.02,15.57,6.45,9.9,15.82,1166.67,2.55,4.18,201.6,0.0,0.0,143.71,294.34,354.24,31.98,411.1
2023-07-21 15:30:00,984.28,18.69,293.17,12.73,68.28,21.59,14.74,6.85,9.37,14.97,1168.25,3.54,4.81,222.2,0.0,0.0,118.42,240.34,546.39,31.93,410.5
2023-07-21 15:40:00,984.05,18.67,293.17,12.87,68.98,21.56,14.87,6.69,9.45,15.11,1168.0,2.46,3.61,219.8,0.0,0.0,356.88,701.87,1272.34,31.8,410.1
2023-07-21 15:50:00,984.08,18.92,293.41,12.88,67.95,21.9,14.88,7.02,9.46,15.12,1167.03,2.59,4.01,225.2,0.0,0.0,127.86,253.89,466.56,31.66,410.0
2023-07-21 16:00:00,984.03,18.78,293.28,12.6,67.28,21.71,14.61,7.1,9.28,14.84,1167.66,2.34,3.19,232.6,0.0,0.0,107.36,218.6,239.36,31.57,410.2
2023-07-21 16:10:00,984.09,18.76,293.25,12.36,66.33,21.68,14.38,7.3,9.14,14.61,1167.91,2.3,2.75,228.1,0.0,0.0,103.38,214.17,245.74,31.47,410.4
2023-07-21 16:20:00,984.21,18.79,293.27,12.28,65.85,21.72,14.3,7.42,9.09,14.53,1167.97,1.19,1.94,230.8,0.0,40.0,94.51,200.14,216.12,31.34,410.7
2023-07-21 16:30:00,984.27,18.83,293.31,12.52,66.76,21.78,14.54,7.24,9.24,14.77,1167.77,1.05,1.53,246.7,0.0,150.0,122.42,261.89,313.87,31.2,410.2
2023-07-21 16:40:00,984.36,18.78,293.25,13.03,69.21,21.71,15.02,6.68,9.55,15.26,1167.86,1.29,2.18,252.5,0.0,0.0,146.74,307.53,361.79,31.08,410.0
2023-07-21 16:50:00,984.44,18.59,293.05,13.54,72.42,21.45,15.54,5.92,9.87,15.78,1168.49,1.04,2.03,264.7,0.0,0.0,68.96,152.38,204.0,30.99,409.8
2023-07-21 17:00:00,984.67,18.22,292.66,13.84,75.6,20.96,15.85,5.11,10.07,16.09,1170.1,2.42,5.34,266.6,0.0,0.0,61.08,138.07,153.01,30.91,410.9
2023-07-21 17:10:00,985.04,16.72,291.12,12.35,75.4,19.07,14.38,4.69,9.13,14.59,1177.27,3.53,6.92,269.2,0.2,290.0,24.69,60.85,125.43,30.79,412.2
